  CODE BEGUN..........................

  Simulation Parameters are nx, ny, dx, dy, w, errormax,tmax, dt, Re 
         130         130   7.69230770E-03   7.69230770E-03   1.79999995       9.99999997E-07   5.00000000       1.00000005E-03   100.000000    

 Initialising the domain ..........................

 Initiating Calculations ..........................

 time,  Error_x-AD,  Error_y-AD,  Error_PPE
   3.60592103       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.60692096       8.67992640E-07   1.78813934E-07   9.53674316E-07
   3.60792089       8.79168510E-07   1.78813934E-07   8.04662704E-07
   3.60892081       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.60992074       8.75443220E-07   2.08616257E-07   8.04662704E-07
   3.61092067       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.61192060       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.61292052       8.67992640E-07   2.08616257E-07   9.23871994E-07
   3.61392045       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.61492038       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.61592031       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.61692023       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.61792016       8.67992640E-07   1.49011612E-07   9.53674316E-07
   3.61892009       8.79168510E-07   1.78813934E-07   8.64267349E-07
   3.61992002       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.62091994       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.62191987       8.79168510E-07   2.08616257E-07   8.04662704E-07
   3.62291980       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.62391973       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.62491965       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.62591958       8.75443220E-07   2.08616257E-07   9.23871994E-07
   3.62691951       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.62791944       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.62891936       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.62991929       8.75443220E-07   1.34110451E-07   8.64267349E-07
   3.63091922       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.63191915       8.79168510E-07   1.49011612E-07   9.53674316E-07
   3.63291907       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.63391900       8.75443220E-07   1.49011612E-07   9.23871994E-07
   3.63491893       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.63591886       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.63691878       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.63791871       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.63891864       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.63991857       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.64091849       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.64191842       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.64291835       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.64391828       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.64491820       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.64591813       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.64691806       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.64791799       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.64891791       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.64991784       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.65091777       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.65191770       8.67992640E-07   1.49011612E-07   8.64267349E-07
   3.65291762       8.67992640E-07   2.08616257E-07   8.04662704E-07
   3.65391755       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.65491748       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.65591741       8.67992640E-07   1.78813934E-07   9.53674316E-07
   3.65691733       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.65791726       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.65891719       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.65991712       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.66091704       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.66191697       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.66291690       8.71717930E-07   2.38418579E-07   8.64267349E-07
   3.66391683       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.66491675       8.75443220E-07   2.08616257E-07   8.04662704E-07
   3.66591668       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.66691661       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.66791654       8.75443220E-07   2.08616257E-07   8.34465027E-07
   3.66891646       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.66991639       8.67992640E-07   2.08616257E-07   9.23871994E-07
   3.67091632       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.67191625       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.67291617       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.67391610       8.75443220E-07   2.08616257E-07   9.53674316E-07
   3.67491603       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.67591596       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.67691588       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.67791581       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.67891574       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.67991567       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.68091559       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.68191552       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.68291545       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.68391538       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.68491530       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.68591523       8.75443220E-07   2.08616257E-07   7.45058060E-07
   3.68691516       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.68791509       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.68891501       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.68991494       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.69091487       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.69191480       8.75443220E-07   1.49011612E-07   9.23871994E-07
   3.69291472       8.79168510E-07   1.78813934E-07   9.23871994E-07
   3.69391465       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.69491458       8.67992640E-07   2.08616257E-07   8.34465027E-07
   3.69591451       8.75443220E-07   2.08616257E-07   8.04662704E-07
   3.69691443       8.67992640E-07   2.08616257E-07   8.04662704E-07
   3.69791436       8.75443220E-07   2.08616257E-07   9.53674316E-07
   3.69891429       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.69991422       8.71717930E-07   1.78813934E-07   9.53674316E-07
   3.70091414       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.70191407       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.70291400       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.70391393       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.70491385       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.70591378       8.79168510E-07   1.49011612E-07   8.04662704E-07
   3.70691371       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.70791364       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.70891356       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.70991349       8.67992640E-07   1.49011612E-07   8.64267349E-07
   3.71091342       8.75443220E-07   2.08616257E-07   7.45058060E-07
   3.71191335       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.71291327       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.71391320       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.71491313       8.75443220E-07   1.49011612E-07   9.23871994E-07
   3.71591306       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.71691298       8.71717930E-07   1.49011612E-07   7.45058060E-07
   3.71791291       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.71891284       8.71717930E-07   1.34110451E-07   8.04662704E-07
   3.71991277       8.75443220E-07   1.78813934E-07   6.85453415E-07
   3.72091269       8.67992640E-07   1.49011612E-07   8.04662704E-07
   3.72191262       8.79168510E-07   1.78813934E-07   8.04662704E-07
   3.72291255       8.75443220E-07   1.78813934E-07   6.85453415E-07
   3.72391248       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.72491241       8.71717930E-07   2.08616257E-07   7.45058060E-07
   3.72591233       8.79168510E-07   1.49011612E-07   9.23871994E-07
   3.72691226       8.75443220E-07   2.08616257E-07   8.04662704E-07
   3.72791219       8.75443220E-07   1.78813934E-07   8.34465027E-07
   3.72891212       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.72991204       8.71717930E-07   2.08616257E-07   8.04662704E-07
   3.73091197       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.73191190       8.67992640E-07   2.08616257E-07   7.45058060E-07
   3.73291183       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.73391175       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.73491168       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.73591161       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.73691154       8.64267349E-07   1.49011612E-07   8.64267349E-07
   3.73791146       8.71717930E-07   2.08616257E-07   8.04662704E-07
   3.73891139       8.75443220E-07   2.08616257E-07   9.23871994E-07
   3.73991132       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.74091125       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.74191117       8.71717930E-07   2.08616257E-07   7.45058060E-07
   3.74291110       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.74391103       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.74491096       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.74591088       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.74691081       8.67992640E-07   2.08616257E-07   7.45058060E-07
   3.74791074       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.74891067       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.74991059       8.75443220E-07   1.49011612E-07   7.45058060E-07
   3.75091052       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.75191045       8.75443220E-07   1.49011612E-07   6.85453415E-07
   3.75291038       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.75391030       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.75491023       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.75591016       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.75691009       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.75791001       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.75890994       8.67992640E-07   1.78813934E-07   6.85453415E-07
   3.75990987       8.71717930E-07   2.08616257E-07   9.53674316E-07
   3.76090980       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.76190972       8.75443220E-07   2.08616257E-07   9.23871994E-07
   3.76290965       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.76390958       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.76490951       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.76590943       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.76690936       8.67992640E-07   1.49011612E-07   9.53674316E-07
   3.76790929       8.67992640E-07   1.49011612E-07   8.04662704E-07
   3.76890922       8.75443220E-07   1.49011612E-07   9.23871994E-07
   3.76990914       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.77090907       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.77190900       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.77290893       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.77390885       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.77490878       8.79168510E-07   1.78813934E-07   8.64267349E-07
   3.77590871       8.67992640E-07   1.78813934E-07   9.53674316E-07
   3.77690864       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.77790856       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.77890849       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.77990842       8.67992640E-07   1.34110451E-07   7.45058060E-07
   3.78090835       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.78190827       8.75443220E-07   1.34110451E-07   7.45058060E-07
   3.78290820       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.78390813       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.78490806       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.78590798       8.71717930E-07   2.08616257E-07   7.45058060E-07
   3.78690791       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.78790784       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.78890777       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.78990769       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.79090762       8.79168510E-07   1.78813934E-07   8.04662704E-07
   3.79190755       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.79290748       8.71717930E-07   1.49011612E-07   7.45058060E-07
   3.79390740       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.79490733       8.67992640E-07   1.78813934E-07   7.45058060E-07
   3.79590726       8.71717930E-07   1.49011612E-07   7.45058060E-07
   3.79690719       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.79790711       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.79890704       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.79990697       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.80090690       8.79168510E-07   2.08616257E-07   8.64267349E-07
   3.80190682       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.80290675       8.75443220E-07   2.08616257E-07   6.85453415E-07
   3.80390668       8.67992640E-07   1.78813934E-07   6.85453415E-07
   3.80490661       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.80590653       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.80690646       8.75443220E-07   1.49011612E-07   9.53674316E-07
   3.80790639       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.80890632       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.80990624       8.75443220E-07   1.49011612E-07   7.45058060E-07
   3.81090617       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.81190610       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.81290603       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.81390595       8.71717930E-07   2.08616257E-07   8.04662704E-07
   3.81490588       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.81590581       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.81690574       8.71717930E-07   2.08616257E-07   9.53674316E-07
   3.81790566       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.81890559       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.81990552       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.82090545       8.71717930E-07   2.08616257E-07   8.04662704E-07
   3.82190537       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.82290530       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.82390523       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.82490516       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.82590508       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.82690501       8.67992640E-07   1.49011612E-07   9.53674316E-07
   3.82790494       8.75443220E-07   1.49011612E-07   9.23871994E-07
   3.82890487       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.82990479       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.83090472       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.83190465       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.83290458       8.75443220E-07   1.78813934E-07   6.85453415E-07
   3.83390450       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.83490443       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.83590436       8.79168510E-07   1.78813934E-07   8.64267349E-07
   3.83690429       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.83790421       8.75443220E-07   1.78813934E-07   7.00354576E-07
   3.83890414       8.71717930E-07   2.08616257E-07   9.23871994E-07
   3.83990407       8.75443220E-07   2.08616257E-07   6.85453415E-07
   3.84090400       8.79168510E-07   1.78813934E-07   9.23871994E-07
   3.84190392       8.71717930E-07   2.08616257E-07   6.85453415E-07
   3.84290385       8.75443220E-07   1.49011612E-07   7.45058060E-07
   3.84390378       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.84490371       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.84590364       8.75443220E-07   2.08616257E-07   7.45058060E-07
   3.84690356       8.67992640E-07   1.49011612E-07   9.53674316E-07
   3.84790349       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.84890342       8.67992640E-07   1.49011612E-07   6.85453415E-07
   3.84990335       8.71717930E-07   2.08616257E-07   6.85453415E-07
   3.85090327       8.67992640E-07   2.08616257E-07   7.45058060E-07
   3.85190320       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.85290313       8.67992640E-07   1.78813934E-07   6.85453415E-07
   3.85390306       8.64267349E-07   1.78813934E-07   7.45058060E-07
   3.85490298       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.85590291       8.67992640E-07   1.78813934E-07   6.85453415E-07
   3.85690284       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.85790277       8.71717930E-07   2.08616257E-07   7.45058060E-07
   3.85890269       8.67992640E-07   2.08616257E-07   8.04662704E-07
   3.85990262       8.67992640E-07   1.49011612E-07   7.45058060E-07
   3.86090255       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.86190248       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.86290240       8.67992640E-07   1.49011612E-07   8.04662704E-07
   3.86390233       8.79168510E-07   1.49011612E-07   9.53674316E-07
   3.86490226       8.67992640E-07   1.49011612E-07   9.53674316E-07
   3.86590219       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.86690211       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.86790204       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.86890197       8.75443220E-07   2.08616257E-07   9.53674316E-07
   3.86990190       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.87090182       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.87190175       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.87290168       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.87390161       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.87490153       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.87590146       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.87690139       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.87790132       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.87890124       8.67992640E-07   1.19209290E-07   9.23871994E-07
   3.87990117       8.71717930E-07   1.19209290E-07   9.53674316E-07
   3.88090110       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.88190103       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.88290095       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.88390088       8.71717930E-07   1.78813934E-07   6.85453415E-07
   3.88490081       8.71717930E-07   2.08616257E-07   7.45058060E-07
   3.88590074       8.71717930E-07   1.78813934E-07   9.53674316E-07
   3.88690066       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.88790059       8.71717930E-07   2.08616257E-07   8.04662704E-07
   3.88890052       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.88990045       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.89090037       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.89190030       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.89290023       8.71717930E-07   2.08616257E-07   9.53674316E-07
   3.89390016       8.67992640E-07   1.49011612E-07   9.23871994E-07
   3.89490008       8.71717930E-07   1.49011612E-07   7.45058060E-07
   3.89590001       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.89689994       8.67992640E-07   1.49011612E-07   8.64267349E-07
   3.89789987       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.89889979       8.67992640E-07   1.49011612E-07   9.53674316E-07
   3.89989972       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.90089965       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.90189958       8.67992640E-07   1.78813934E-07   9.53674316E-07
   3.90289950       8.71717930E-07   1.78813934E-07   9.53674316E-07
   3.90389943       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.90489936       8.79168510E-07   2.08616257E-07   8.64267349E-07
   3.90589929       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.90689921       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.90789914       8.79168510E-07   1.78813934E-07   8.04662704E-07
   3.90889907       8.71717930E-07   2.08616257E-07   7.45058060E-07
   3.90989900       8.75443220E-07   2.08616257E-07   9.23871994E-07
   3.91089892       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.91189885       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.91289878       8.71717930E-07   1.78813934E-07   9.53674316E-07
   3.91389871       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.91489863       8.64267349E-07   1.78813934E-07   9.23871994E-07
   3.91589856       8.79168510E-07   1.49011612E-07   8.64267349E-07
   3.91689849       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.91789842       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.91889834       8.67992640E-07   1.78813934E-07   8.34465027E-07
   3.91989827       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.92089820       8.75443220E-07   1.78813934E-07   7.45058060E-07
   3.92189813       8.67992640E-07   2.08616257E-07   9.23871994E-07
   3.92289805       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.92389798       8.75443220E-07   1.78813934E-07   8.04662704E-07
   3.92489791       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.92589784       8.71717930E-07   2.08616257E-07   9.23871994E-07
   3.92689776       8.71717930E-07   1.49011612E-07   9.53674316E-07
   3.92789769       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.92889762       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.92989755       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.93089747       8.79168510E-07   1.49011612E-07   8.34465027E-07
   3.93189740       8.67992640E-07   1.49011612E-07   7.45058060E-07
   3.93289733       8.71717930E-07   1.78813934E-07   6.85453415E-07
   3.93389726       8.67992640E-07   1.49011612E-07   8.64267349E-07
   3.93489718       8.71717930E-07   1.78813934E-07   9.53674316E-07
   3.93589711       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.93689704       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.93789697       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.93889689       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.93989682       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.94089675       8.67992640E-07   1.78813934E-07   9.53674316E-07
   3.94189668       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.94289660       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.94389653       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.94489646       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.94589639       8.71717930E-07   2.08616257E-07   9.53674316E-07
   3.94689631       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.94789624       8.75443220E-07   1.49011612E-07   9.53674316E-07
   3.94889617       8.79168510E-07   1.78813934E-07   9.23871994E-07
   3.94989610       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.95089602       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.95189595       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.95289588       8.79168510E-07   1.78813934E-07   8.64267349E-07
   3.95389581       8.79168510E-07   1.78813934E-07   8.04662704E-07
   3.95489573       8.75443220E-07   1.78813934E-07   9.23871994E-07
   3.95589566       8.71717930E-07   2.08616257E-07   9.23871994E-07
   3.95689559       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.95789552       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.95889544       8.71717930E-07   2.38418579E-07   9.53674316E-07
   3.95989537       8.71717930E-07   2.08616257E-07   9.23871994E-07
   3.96089530       8.75443220E-07   1.49011612E-07   8.04662704E-07
   3.96189523       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.96289515       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.96389508       8.79168510E-07   1.49011612E-07   8.64267349E-07
   3.96489501       8.79168510E-07   2.08616257E-07   9.23871994E-07
   3.96589494       8.75443220E-07   1.49011612E-07   9.23871994E-07
   3.96689487       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.96789479       8.67992640E-07   1.49011612E-07   9.23871994E-07
   3.96889472       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.96989465       8.67992640E-07   1.78813934E-07   8.64267349E-07
   3.97089458       8.71717930E-07   1.49011612E-07   8.64267349E-07
   3.97189450       8.75443220E-07   1.78813934E-07   8.64267349E-07
   3.97289443       8.71717930E-07   1.78813934E-07   8.04662704E-07
   3.97389436       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.97489429       8.71717930E-07   2.08616257E-07   8.04662704E-07
   3.97589421       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.97689414       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.97789407       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.97889400       8.75443220E-07   2.08616257E-07   8.04662704E-07
   3.97989392       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.98089385       8.71717930E-07   1.49011612E-07   6.85453415E-07
   3.98189378       8.71717930E-07   1.78813934E-07   9.23871994E-07
   3.98289371       8.71717930E-07   2.08616257E-07   9.53674316E-07
   3.98389363       8.71717930E-07   1.49011612E-07   9.23871994E-07
   3.98489356       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.98589349       8.67992640E-07   1.49011612E-07   8.64267349E-07
   3.98689342       8.71717930E-07   1.49011612E-07   8.04662704E-07
   3.98789334       8.67992640E-07   1.78813934E-07   9.23871994E-07
   3.98889327       8.75443220E-07   1.49011612E-07   8.64267349E-07
   3.98989320       8.71717930E-07   1.78813934E-07   7.45058060E-07
   3.99089313       8.67992640E-07   2.08616257E-07   8.64267349E-07
   3.99189305       8.71717930E-07   1.78813934E-07   8.64267349E-07
   3.99289298       8.67992640E-07   1.78813934E-07   8.04662704E-07
   3.99389291       8.75443220E-07   1.78813934E-07   9.53674316E-07
   3.99489284       8.75443220E-07   2.08616257E-07   8.64267349E-07
   3.99589276       8.67992640E-07   2.08616257E-07   9.53674316E-07
   3.99689269       8.71717930E-07   2.08616257E-07   8.64267349E-07
   3.99789262       8.71717930E-07   1.78813934E-07   8.34465027E-07
   3.99889255       8.71717930E-07   2.08616257E-07   9.53674316E-07
   3.99989247       8.75443220E-07   2.08616257E-07   8.64267349E-07
   4.00089264       8.75443220E-07   2.08616257E-07   8.04662704E-07
   4.00189257       8.71717930E-07   1.78813934E-07   8.64267349E-07
   4.00289249       8.71717930E-07   2.08616257E-07   8.64267349E-07
   4.00389242       8.67992640E-07   1.78813934E-07   8.64267349E-07
   4.00489235       8.71717930E-07   1.49011612E-07   9.53674316E-07
   4.00589228       8.71717930E-07   1.78813934E-07   8.64267349E-07
   4.00689220       8.71717930E-07   1.78813934E-07   9.53674316E-07
   4.00789213       8.67992640E-07   1.49011612E-07   8.04662704E-07
   4.00889206       8.75443220E-07   1.78813934E-07   8.04662704E-07
   4.00989199       8.71717930E-07   1.78813934E-07   8.04662704E-07
   4.01089191       8.71717930E-07   1.78813934E-07   8.64267349E-07
