 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "uf"
 ZONE T="BIG ZONE", I=         130 , J=         128 , DATAPACKING=POINT
          44          79 -0.105094880    
          45          79 -0.107468814    
          46          79 -0.109826222    
          47          79 -0.112169743    
          48          79 -0.114502065    
          49          79 -0.116825886    
          50          79 -0.119143866    
          51          79 -0.121458657    
          52          79 -0.123772867    
          53          79 -0.126089022    
          54          79 -0.128409564    
          55          79 -0.130736813    
          56          79 -0.133073032    
          57          79 -0.135420293    
          58          79 -0.137780473    
          59          79 -0.140155330    
          60          79 -0.142546371    
          61          79 -0.144954935    
          62          79 -0.147382051    
          63          79 -0.149828494    
          64          79 -0.152294725    
          65          79 -0.154780880    
          66          79 -0.157286748    
          67          79 -0.159811676    
          68          79 -0.162354574    
          69          79 -0.164913967    
          70          79 -0.167487770    
          71          79 -0.170073375    
          72          79 -0.172667563    
          73          79 -0.175266489    
          74          79 -0.177865624    
          75          79 -0.180459648    
          76          79 -0.183042452    
          77          79 -0.185607061    
          78          79 -0.188145548    
          79          79 -0.190649047    
          80          79 -0.193107590    
          81          79 -0.195510119    
          82          79 -0.197844461    
          83          79 -0.200097099    
          84          79 -0.202253327    
          85          79 -0.204297051    
          86          79 -0.206210822    
          87          79 -0.207975775    
          88          79 -0.209571600    
          89          79 -0.210976571    
          90          79 -0.212167531    
          91          79 -0.213119984    
          92          79 -0.213808089    
          93          79 -0.214204818    
          94          79 -0.214282051    
          95          79 -0.214010850    
          96          79 -0.213361636    
          97          79 -0.212304488    
          98          79 -0.210809544    
          99          79 -0.208847404    
         100          79 -0.206389636    
         101          79 -0.203409404    
         102          79 -0.199882090    
         103          79 -0.195786089    
         104          79 -0.191103637    
         105          79 -0.185821667    
         106          79 -0.179932773    
         107          79 -0.173436388    
         108          79 -0.166339576    
         109          79 -0.158658192    
         110          79 -0.150417954    
         111          79 -0.141655102    
         112          79 -0.132417485    
         113          79 -0.122764990    
         114          79 -0.112769946    
         115          79 -0.102517165    
         116          79  -9.21037346E-02
         117          79  -8.16382989E-02
         118          79  -7.12399930E-02
         119          79  -6.10369630E-02
         120          79  -5.11645488E-02
         121          79  -4.17629331E-02
         122          79  -3.29747424E-02
         123          79  -2.49424893E-02
         124          79  -1.78059619E-02
         125          79  -1.16998851E-02
         126          79  -6.75190473E-03
         127          79  -3.08107794E-03
         128          79  -7.97069282E-04
         129          79   0.00000000    
         130          79   4.37971437E-04
           1          80   0.00000000    
           2          80  -1.72095548E-04
           3          80  -6.69113011E-04
           4          80  -1.47202541E-03
           5          80  -2.56063417E-03
           6          80  -3.91378254E-03
           7          80  -5.50974486E-03
           8          80  -7.32654426E-03
           9          80  -9.34227556E-03
          10          80  -1.15353828E-02
          11          80  -1.38848824E-02
          12          80  -1.63705349E-02
          13          80  -1.89730879E-02
          14          80  -2.16742698E-02
          15          80  -2.44569685E-02
          16          80  -2.73052529E-02
          17          80  -3.02043855E-02
          18          80  -3.31408940E-02
          19          80  -3.61025184E-02
          20          80  -3.90781909E-02
          21          80  -4.20580022E-02
          22          80  -4.50331829E-02
          23          80  -4.79960516E-02
          24          80  -5.09399138E-02
          25          80  -5.38590550E-02
          26          80  -5.67486435E-02
          27          80  -5.96046969E-02
          28          80  -6.24240376E-02
          29          80  -6.52041808E-02
          30          80  -6.79432899E-02
          31          80  -7.06401765E-02
          32          80  -7.32941628E-02
          33          80  -7.59050995E-02
          34          80  -7.84732699E-02
          35          80  -8.09993967E-02
          36          80  -8.34845379E-02
          37          80  -8.59301314E-02
          38          80  -8.83378237E-02
          39          80  -9.07095969E-02
          40          80  -9.30475965E-02
          41          80  -9.53541994E-02
          42          80  -9.76319313E-02
          43          80  -9.98834595E-02
          44          80 -0.102111578    
          45          80 -0.104319155    
          46          80 -0.106509149    
          47          80 -0.108684562    
          48          80 -0.110848419    
          49          80 -0.113003761    
          50          80 -0.115153626    
          51          80 -0.117301032    
          52          80 -0.119448937    
          53          80 -0.121600263    
          54          80 -0.123757847    
          55          80 -0.125924423    
          56          80 -0.128102630    
          57          80 -0.130294949    
          58          80 -0.132503763    
          59          80 -0.134731203    
          60          80 -0.136979297    
          61          80 -0.139249787    
          62          80 -0.141544223    
          63          80 -0.143863857    
          64          80 -0.146209687    
          65          80 -0.148582354    
          66          80 -0.150982186    
          67          80 -0.153409094    
          68          80 -0.155862585    
          69          80 -0.158341721    
          70          80 -0.160845026    
          71          80 -0.163370520    
          72          80 -0.165915623    
          73          80 -0.168477088    
          74          80 -0.171051040    
          75          80 -0.173632801    
          76          80 -0.176216900    
          77          80 -0.178797007    
          78          80 -0.181365862    
          79          80 -0.183915213    
          80          80 -0.186435699    
          81          80 -0.188916892    
          82          80 -0.191347092    
          83          80 -0.193713382    
          84          80 -0.196001470    
          85          80 -0.198195696    
          86          80 -0.200278908    
          87          80 -0.202232480    
          88          80 -0.204036191    
          89          80 -0.205668345    
          90          80 -0.207105607    
          91          80 -0.208323151    
          92          80 -0.209294617    
          93          80 -0.209992290    
          94          80 -0.210387096    
          95          80 -0.210448861    
          96          80 -0.210146546    
          97          80 -0.209448397    
          98          80 -0.208322480    
          99          80 -0.206737027    
         100          80 -0.204660863    
         101          80 -0.202064037    
         102          80 -0.198918596    
         103          80 -0.195199266    
         104          80 -0.190884262    
         105          80 -0.185956433    
         106          80 -0.180404067    
         107          80 -0.174222142    
         108          80 -0.167413384    
         109          80 -0.159989402    
         110          80 -0.151971817    
         111          80 -0.143393368    
         112          80 -0.134298831    
         113          80 -0.124745734    
         114          80 -0.114804976    
         115          80 -0.104560956    
         116          80  -9.41114873E-02
         117          80  -8.35672393E-02
         118          80  -7.30507374E-02
         119          80  -6.26948699E-02
         120          80  -5.26409708E-02
         121          80  -4.30365242E-02
         122          80  -3.40325199E-02
         123          80  -2.57806405E-02
         124          80  -1.84305105E-02
         125          80  -1.21269859E-02
         126          80  -7.00792996E-03
         127          80  -3.20246699E-03
         128          80  -8.30014818E-04
         129          80   0.00000000    
         130          80   4.57378512E-04
           1          81   0.00000000    
           2          81  -1.73943074E-04
           3          81  -6.76383206E-04
           4          81  -1.48784334E-03
           5          81  -2.58748163E-03
           6          81  -3.95335210E-03
           7          81  -5.56283351E-03
           8          81  -7.39300251E-03
           9          81  -9.42100771E-03
          10          81  -1.16243428E-02
          11          81  -1.39811076E-02
          12          81  -1.64702591E-02
          13          81  -1.90717373E-02
          14          81  -2.17666049E-02
          15          81  -2.45371666E-02
          16          81  -2.73669735E-02
          17          81  -3.02408915E-02
          18          81  -3.31450999E-02
          19          81  -3.60670984E-02
          20          81  -3.89956348E-02
          21          81  -4.19207215E-02
          22          81  -4.48335595E-02
          23          81  -4.77264710E-02
          24          81  -5.05928360E-02
          25          81  -5.34270406E-02
          26          81  -5.62244467E-02
          27          81  -5.89812547E-02
          28          81  -6.16944805E-02
          29          81  -6.43619001E-02
          30          81  -6.69819489E-02
          31          81  -6.95536882E-02
          32          81  -7.20767453E-02
          33          81  -7.45512918E-02
          34          81  -7.69779012E-02
          35          81  -7.93576390E-02
          36          81  -8.16918537E-02
          37          81  -8.39823261E-02
          38          81  -8.62310305E-02
          39          81  -8.84402692E-02
          40          81  -9.06125456E-02
          41          81  -9.27505568E-02
          42          81  -9.48571637E-02
          43          81  -9.69353914E-02
          44          81  -9.89883617E-02
          45          81 -0.101019286    
          46          81 -0.103031464    
          47          81 -0.105028257    
          48          81 -0.107013032    
          49          81 -0.108989187    
          50          81 -0.110960133    
          51          81 -0.112929255    
          52          81 -0.114899881    
          53          81 -0.116875321    
          54          81 -0.118858814    
          55          81 -0.120853469    
          56          81 -0.122862354    
          57          81 -0.124888368    
          58          81 -0.126934305    
          59          81 -0.129002765    
          60          81 -0.131096229    
          61          81 -0.133216918    
          62          81 -0.135366842    
          63          81 -0.137547791    
          64          81 -0.139761239    
          65          81 -0.142008364    
          66          81 -0.144290060    
          67          81 -0.146606788    
          68          81 -0.148958638    
          69          81 -0.151345253    
          70          81 -0.153765783    
          71          81 -0.156218886    
          72          81 -0.158702612    
          73          81 -0.161214381    
          74          81 -0.163750961    
          75          81 -0.166308358    
          76          81 -0.168881804    
          77          81 -0.171465650    
          78          81 -0.174053296    
          79          81 -0.176637203    
          80          81 -0.179208696    
          81          81 -0.181757987    
          82          81 -0.184274018    
          83          81 -0.186744437    
          84          81 -0.189155534    
          85          81 -0.191492125    
          86          81 -0.193737477    
          87          81 -0.195873320    
          88          81 -0.197879702    
          89          81 -0.199734986    
          90          81 -0.201415852    
          91          81 -0.202897266    
          92          81 -0.204152510    
          93          81 -0.205153227    
          94          81 -0.205869555    
          95          81 -0.206270248    
          96          81 -0.206322879    
          97          81 -0.205994055    
          98          81 -0.205249846    
          99          81 -0.204056099    
         100          81 -0.202378929    
         101          81 -0.200185373    
         102          81 -0.197444066    
         103          81 -0.194125921    
         104          81 -0.190205202    
         105          81 -0.185660332    
         106          81 -0.180475146    
         107          81 -0.174639851    
         108          81 -0.168152481    
         109          81 -0.161019951    
         110          81 -0.153259471    
         111          81 -0.144899726    
         112          81 -0.135981902    
         113          81 -0.126560643    
         114          81 -0.116704896    
         115          81 -0.106498152    
         116          81  -9.60384682E-02
         117          81  -8.54381993E-02
         118          81  -7.48229325E-02
         119          81  -6.43301383E-02
         120          81  -5.41071258E-02
         121          81  -4.43088152E-02
         122          81  -3.50947753E-02
         123          81  -2.66262814E-02
         124          81  -1.90632455E-02
         125          81  -1.25612905E-02
         126          81  -7.26914871E-03
         127          81  -3.32672824E-03
         128          81  -8.63868219E-04
         129          81   0.00000000    
         130          81   4.77422262E-04
           1          82   0.00000000    
           2          82  -1.76330010E-04
           3          82  -6.85694860E-04
           4          82  -1.50802999E-03
           5          82  -2.62169261E-03
           6          82  -4.00379393E-03
           7          82  -5.63064031E-03
           8          82  -7.47820782E-03
           9          82  -9.52253584E-03
          10          82  -1.17400317E-02
          11          82  -1.41077740E-02
          12          82  -1.66037679E-02
          13          82  -1.92070901E-02
          14          82  -2.18980480E-02
          15          82  -2.46582702E-02
          16          82  -2.74707805E-02
          17          82  -3.03199906E-02
          18          82  -3.31917405E-02
          19          82  -3.60732563E-02
          20          82  -3.89531292E-02
          21          82  -4.18212898E-02
          22          82  -4.46689166E-02
          23          82  -4.74883430E-02
          24          82  -5.02730832E-02
          25          82  -5.30176684E-02
          26          82  -5.57176284E-02
          27          82  -5.83694093E-02
          28          82  -6.09702691E-02
          29          82  -6.35182410E-02
          30          82  -6.60120919E-02
          31          82  -6.84511662E-02
          32          82  -7.08354414E-02
          33          82  -7.31654018E-02
          34          82  -7.54419789E-02
          35          82  -7.76665434E-02
          36          82  -7.98408538E-02
          37          82  -8.19669664E-02
          38          82  -8.40472803E-02
          39          82  -8.60844105E-02
          40          82  -8.80812109E-02
          41          82  -9.00407359E-02
          42          82  -9.19662118E-02
          43          82  -9.38609838E-02
          44          82  -9.57285464E-02
          45          82  -9.75724533E-02
          46          82  -9.93963555E-02
          47          82 -0.101203971    
          48          82 -0.102999024    
          49          82 -0.104785286    
          50          82 -0.106566526    
          51          82 -0.108346485    
          52          82 -0.110128909    
          53          82 -0.111917436    
          54          82 -0.113715708    
          55          82 -0.115527272    
          56          82 -0.117355578    
          57          82 -0.119203955    
          58          82 -0.121075593    
          59          82 -0.122973584    
          60          82 -0.124900825    
          61          82 -0.126860023    
          62          82 -0.128853664    
          63          82 -0.130884036    
          64          82 -0.132953122    
          65          82 -0.135062680    
          66          82 -0.137214109    
          67          82 -0.139408454    
          68          82 -0.141646385    
          69          82 -0.143928140    
          70          82 -0.146253511    
          71          82 -0.148621783    
          72          82 -0.151031658    
          73          82 -0.153481245    
          74          82 -0.155968010    
          75          82 -0.158488646    
          76          82 -0.161039114    
          77          82 -0.163614482    
          78          82 -0.166208908    
          79          82 -0.168815538    
          80          82 -0.171426475    
          81          82 -0.174032614    
          82          82 -0.176623628    
          83          82 -0.179187849    
          84          82 -0.181712180    
          85          82 -0.184182048    
          86          82 -0.186581254    
          87          82 -0.188891962    
          88          82 -0.191094592    
          89          82 -0.193167776    
          90          82 -0.195088282    
          91          82 -0.196831003    
          92          82 -0.198368996    
          93          82 -0.199673504    
          94          82 -0.200713977    
          95          82 -0.201458246    
          96          82 -0.201872602    
          97          82 -0.201922163    
          98          82 -0.201571062    
          99          82 -0.200782895    
         100          82 -0.199521154    
         101          82 -0.197749868    
         102          82 -0.195434242    
         103          82 -0.192541420    
         104          82 -0.189041451    
         105          82 -0.184908316    
         106          82 -0.180121049    
         107          82 -0.174664915    
         108          82 -0.168532863    
         109          82 -0.161726817    
         110          82 -0.154259086    
         111          82 -0.146153703    
         112          82 -0.137447774    
         113          82 -0.128192589    
         114          82 -0.118454441    
         115          82 -0.108315386    
         116          82  -9.78732929E-02
         117          82  -8.72416943E-02
         118          82  -7.65489265E-02
         119          82  -6.59367964E-02
         120          82  -5.55585921E-02
         121          82  -4.55766581E-02
         122          82  -3.61594036E-02
         123          82  -2.74780821E-02
         124          82  -1.97034460E-02
         125          82  -1.30024645E-02
         126          82  -7.53545016E-03
         127          82  -3.45383631E-03
         128          82  -8.98638566E-04
         129          82   0.00000000    
         130          82   4.98123118E-04
           1          83   0.00000000    
           2          83  -1.79343449E-04
           3          83  -6.97359501E-04
           4          83  -1.53324113E-03
           5          83  -2.66437442E-03
           6          83  -4.06671781E-03
           7          83  -5.71534131E-03
           8          83  -7.58493645E-03
           9          83  -9.65023879E-03
          10          83  -1.18864197E-02
          11          83  -1.42693939E-02
          12          83  -1.67760924E-02
          13          83  -1.93846263E-02
          14          83  -2.20744740E-02
          15          83  -2.48265192E-02
          16          83  -2.76231915E-02
          17          83  -3.04484386E-02
          18          83  -3.32877189E-02
          19          83  -3.61280106E-02
          20          83  -3.89577560E-02
          21          83  -4.17667739E-02
          22          83  -4.45462503E-02
          23          83  -4.72886115E-02
          24          83  -4.99874875E-02
          25          83  -5.26375845E-02
          26          83  -5.52346632E-02
          27          83  -5.77754453E-02
          28          83  -6.02574460E-02
          29          83  -6.26790375E-02
          30          83  -6.50393143E-02
          31          83  -6.73379824E-02
          32          83  -6.95753694E-02
          33          83  -7.17523023E-02
          34          83  -7.38701150E-02
          35          83  -7.59305507E-02
          36          83  -7.79357553E-02
          37          83  -7.98881352E-02
          38          83  -8.17904547E-02
          39          83  -8.36457238E-02
          40          83  -8.54571760E-02
          41          83  -8.72281939E-02
          42          83  -8.89623761E-02
          43          83  -9.06634554E-02
          44          83  -9.23352614E-02
          45          83  -9.39817354E-02
          46          83  -9.56068709E-02
          47          83  -9.72147435E-02
          48          83  -9.88094434E-02
          49          83 -0.100395113    
          50          83 -0.101975881    
          51          83 -0.103555866    
          52          83 -0.105139174    
          53          83 -0.106729835    
          54          83 -0.108331889    
          55          83 -0.109949261    
          56          83 -0.111585811    
          57          83 -0.113245286    
          58          83 -0.114931308    
          59          83 -0.116647407    
          60          83 -0.118396915    
          61          83 -0.120183013    
          62          83 -0.122008696    
          63          83 -0.123876713    
          64          83 -0.125789583    
          65          83 -0.127749577    
          66          83 -0.129758626    
          67          83 -0.131818399    
          68          83 -0.133930102    
          69          83 -0.136094615    
          70          83 -0.138312355    
          71          83 -0.140583247    
          72          83 -0.142906666    
          73          83 -0.145281449    
          74          83 -0.147705704    
          75          83 -0.150176898    
          76          83 -0.152691722    
          77          83 -0.155246034    
          78          83 -0.157834738    
          79          83 -0.160451800    
          80          83 -0.163090035    
          81          83 -0.165741161    
          82          83 -0.168395638    
          83          83 -0.171042532    
          84          83 -0.173669502    
          85          83 -0.176262632    
          86          83 -0.178806394    
          87          83 -0.181283489    
          88          83 -0.183674842    
          89          83 -0.185959429    
          90          83 -0.188114285    
          91          83 -0.190114439    
          92          83 -0.191932872    
          93          83 -0.193540514    
          94          83 -0.194906309    
          95          83 -0.195997313    
          96          83 -0.196778774    
          97          83 -0.197214365    
          98          83 -0.197266459    
          99          83 -0.196896538    
         100          83 -0.196065560    
         101          83 -0.194734573    
         102          83 -0.192865357    
         103          83 -0.190421253    
         104          83 -0.187368080    
         105          83 -0.183675170    
         106          83 -0.179316610    
         107          83 -0.174272493    
         108          83 -0.168530360    
         109          83 -0.162086681    
         110          83 -0.154948354    
         111          83 -0.147134364    
         112          83 -0.138677135    
         113          83 -0.129623905    
         114          83 -0.120037831    
         115          83 -0.109998874    
         116          83  -9.96041372E-02
         117          83  -8.89678895E-02
         118          83  -7.82207772E-02
         119          83  -6.75086752E-02
         120          83  -5.69907315E-02
         121          83  -4.68367487E-02
         122          83  -3.72241996E-02
         123          83  -2.83347126E-02
         124          83  -2.03503631E-02
         125          83  -1.34501550E-02
         126          83  -7.80672766E-03
         127          83  -3.58378957E-03
         128          83  -9.34334181E-04
         129          83   0.00000000    
         130          83   5.19491150E-04
           1          84   0.00000000    
           2          84  -1.83070850E-04
           3          84  -7.11721717E-04
           4          84  -1.56420958E-03
           5          84  -2.71674152E-03
           6          84  -4.14392771E-03
           7          84  -5.81935653E-03
           8          84  -7.71623338E-03
           9          84  -9.80780367E-03
          10          84  -1.20678162E-02
          11          84  -1.44708771E-02
          12          84  -1.69926882E-02
          13          84  -1.96103007E-02
          14          84  -2.23022364E-02
          15          84  -2.50486191E-02
          16          84  -2.78312042E-02
          17          84  -3.06334514E-02
          18          84  -3.34404185E-02
          19          84  -3.62388268E-02
          20          84  -3.90169583E-02
          21          84  -4.17645872E-02
          22          84  -4.44729216E-02
          23          84  -4.71344851E-02
          24          84  -4.97430675E-02
          25          84  -5.22936210E-02
          26          84  -5.47821708E-02
          27          84  -5.72057031E-02
          28          84  -5.95621094E-02
          29          84  -6.18501231E-02
          30          84  -6.40691891E-02
          31          84  -6.62194192E-02
          32          84  -6.83015361E-02
          33          84  -7.03167617E-02
          34          84  -7.22668543E-02
          35          84  -7.41539598E-02
          36          84  -7.59806037E-02
          37          84  -7.77496323E-02
          38          84  -7.94641823E-02
          39          84  -8.11276659E-02
          40          84  -8.27436820E-02
          41          84  -8.43160376E-02
          42          84  -8.58487040E-02
          43          84  -8.73457491E-02
          44          84  -8.88113901E-02
          45          84  -9.02499631E-02
          46          84  -9.16658044E-02
          47          84  -9.30633545E-02
          48          84  -9.44470838E-02
          49          84  -9.58214924E-02
          50          84  -9.71910730E-02
          51          84  -9.85603109E-02
          52          84  -9.99336764E-02
          53          84 -0.101315618    
          54          84 -0.102710508    
          55          84 -0.104122698    
          56          84 -0.105556436    
          57          84 -0.107015871    
          58          84 -0.108505085    
          59          84 -0.110027991    
          60          84 -0.111588404    
          61          84 -0.113189958    
          62          84 -0.114836074    
          63          84 -0.116530061    
          64          84 -0.118274920    
          65          84 -0.120073453    
          66          84 -0.121928126    
          67          84 -0.123841166    
          68          84 -0.125814408    
          69          84 -0.127849311    
          70          84 -0.129946947    
          71          84 -0.132107869    
          72          84 -0.134332150    
          73          84 -0.136619300    
          74          84 -0.138968214    
          75          84 -0.141377091    
          76          84 -0.143843383    
          77          84 -0.146363705    
          78          84 -0.148933843    
          79          84 -0.151548505    
          80          84 -0.154201433    
          81          84 -0.156885132    
          82          84 -0.159590885    
          83          84 -0.162308648    
          84          84 -0.165026814    
          85          84 -0.167732313    
          86          84 -0.170410335    
          87          84 -0.173044264    
          88          84 -0.175615653    
          89          84 -0.178103983    
          90          84 -0.180486709    
          91          84 -0.182739079    
          92          84 -0.184834197    
          93          84 -0.186742902    
          94          84 -0.188433766    
          95          84 -0.189873233    
          96          84 -0.191025645    
          97          84 -0.191853479    
          98          84 -0.192317501    
          99          84 -0.192377150    
         100          84 -0.191990986    
         101          84 -0.191117153    
         102          84 -0.189714104    
         103          84 -0.187741339    
         104          84 -0.185160384    
         105          84 -0.181935906    
         106          84 -0.178036764    
         107          84 -0.173437670    
         108          84 -0.168120399    
         109          84 -0.162075639    
         110          84 -0.155304477    
         111          84 -0.147820160    
         112          84 -0.139649913    
         113          84 -0.130836293    
         114          84 -0.121438660    
         115          84 -0.111534238    
         116          84 -0.101218723    
         117          84  -9.06065255E-02
         118          84  -7.98301846E-02
         119          84  -6.90393224E-02
         120          84  -5.83987087E-02
         121          84  -4.80856821E-02
         122          84  -3.82869318E-02
         123          84  -2.91948002E-02
         124          84  -2.10032780E-02
         125          84  -1.39040546E-02
         126          84  -8.08288716E-03
         127          84  -3.71658173E-03
         128          84  -9.70964902E-04
         129          84   0.00000000    
         130          84   5.41543006E-04
           1          85   0.00000000    
           2          85  -1.87618483E-04
           3          85  -7.29159859E-04
           4          85  -1.60174596E-03
           5          85  -2.78016436E-03
           6          85  -4.23739944E-03
           7          85  -5.94535330E-03
           8          85  -7.87546299E-03
           9          85  -9.99929197E-03
          10          85  -1.22889569E-02
          11          85  -1.47175780E-02
          12          85  -1.72594879E-02
          13          85  -1.98905300E-02
          14          85  -2.25882065E-02
          15          85  -2.53317766E-02
          16          85  -2.81022992E-02
          17          85  -3.08826733E-02
          18          85  -3.36575992E-02
          19          85  -3.64135019E-02
          20          85  -3.91385444E-02
          21          85  -4.18224633E-02
          22          85  -4.44565043E-02
          23          85  -4.70333621E-02
          24          85  -4.95470241E-02
          25          85  -5.19927293E-02
          26          85  -5.43667860E-02
          27          85  -5.66665679E-02
          28          85  -5.88903427E-02
          29          85  -6.10372461E-02
          30          85  -6.31071255E-02
          31          85  -6.51005730E-02
          32          85  -6.70187324E-02
          33          85  -6.88632950E-02
          34          85  -7.06363991E-02
          35          85  -7.23406971E-02
          36          85  -7.39791095E-02
          37          85  -7.55549073E-02
          38          85  -7.70717040E-02
          39          85  -7.85332695E-02
          40          85  -7.99436346E-02
          41          85  -8.13070163E-02
          42          85  -8.26277658E-02
          43          85  -8.39103535E-02
          44          85  -8.51593763E-02
          45          85  -8.63795131E-02
          46          85  -8.75755176E-02
          47          85  -8.87521654E-02
          48          85  -8.99143293E-02
          49          85  -9.10668224E-02
          50          85  -9.22145396E-02
          51          85  -9.33623165E-02
          52          85  -9.45150331E-02
          53          85  -9.56774652E-02
          54          85  -9.68544036E-02
          55          85  -9.80505422E-02
          56          85  -9.92705524E-02
          57          85 -0.100518987    
          58          85 -0.101800323    
          59          85 -0.103118926    
          60          85 -0.104479015    
          61          85 -0.105884686    
          62          85 -0.107339866    
          63          85 -0.108848289    
          64          85 -0.110413492    
          65          85 -0.112038776    
          66          85 -0.113727190    
          67          85 -0.115481474    
          68          85 -0.117304064    
          69          85 -0.119197056    
          70          85 -0.121162109    
          71          85 -0.123200476    
          72          85 -0.125312895    
          73          85 -0.127499625    
          74          85 -0.129760250    
          75          85 -0.132093757    
          76          85 -0.134498373    
          77          85 -0.136971593    
          78          85 -0.139509946    
          79          85 -0.142109096    
          80          85 -0.144763619    
          81          85 -0.147466913    
          82          85 -0.150211200    
          83          85 -0.152987272    
          84          85 -0.155784488    
          85          85 -0.158590615    
          86          85 -0.161391705    
          87          85 -0.164171949    
          88          85 -0.166913584    
          89          85 -0.169596806    
          90          85 -0.172199607    
          91          85 -0.174697682    
          92          85 -0.177064359    
          93          85 -0.179270521    
          94          85 -0.181284666    
          95          85 -0.183072791    
          96          85 -0.184598505    
          97          85 -0.185823277    
          98          85 -0.186706409    
          99          85 -0.187205523    
         100          85 -0.187276900    
         101          85 -0.186875880    
         102          85 -0.185957640    
         103          85 -0.184477895    
         104          85 -0.182393938    
         105          85 -0.179665521    
         106          85 -0.176256284    
         107          85 -0.172135249    
         108          85 -0.167278215    
         109          85 -0.161669567    
         110          85 -0.155304134    
         111          85 -0.148189023    
         112          85 -0.140345544    
         113          85 -0.131810918    
         114          85 -0.122639991    
         115          85 -0.112906568    
         116          85 -0.102704257    
         117          85  -9.21469480E-02
         118          85  -8.13685507E-02
         119          85  -7.05220327E-02
         120          85  -5.97775616E-02
         121          85  -4.93199490E-02
         122          85  -3.93452756E-02
         123          85  -3.00569721E-02
         124          85  -2.16614660E-02
         125          85  -1.43638756E-02
         126          85  -8.36385880E-03
         127          85  -3.85223050E-03
         128          85  -1.00855739E-03
         129          85   0.00000000    
         130          85   5.64311747E-04
           1          86   0.00000000    
           2          86  -1.93099200E-04
           3          86  -7.50112056E-04
           4          86  -1.64675957E-03
           5          86  -2.85614002E-03
           6          86  -4.34933510E-03
           7          86  -6.09625317E-03
           8          86  -8.06632824E-03
           9          86  -1.02291657E-02
          10          86  -1.25550311E-02
          11          86  -1.50153385E-02
          12          86  -1.75829045E-02
          13          86  -2.02322565E-02
          14          86  -2.29397472E-02
          15          86  -2.56837066E-02
          16          86  -2.84444224E-02
          17          86  -3.12042534E-02
          18          86  -3.39474753E-02
          19          86  -3.66602689E-02
          20          86  -3.93306501E-02
          21          86  -4.19483893E-02
          22          86  -4.45048213E-02
          23          86  -4.69928272E-02
          24          86  -4.94066551E-02
          25          86  -5.17418720E-02
          26          86  -5.39951660E-02
          27          86  -5.61643094E-02
          28          86  -5.82480356E-02
          29          86  -6.02459311E-02
          30          86  -6.21583238E-02
          31          86  -6.39862716E-02
          32          86  -6.57314211E-02
          33          86  -6.73959479E-02
          34          86  -6.89825118E-02
          35          86  -7.04941824E-02
          36          86  -7.19343871E-02
          37          86  -7.33068660E-02
          38          86  -7.46156424E-02
          39          86  -7.58649707E-02
          40          86  -7.70592913E-02
          41          86  -7.82032385E-02
          42          86  -7.93015510E-02
          43          86  -8.03591460E-02
          44          86  -8.13809782E-02
          45          86  -8.23721290E-02
          46          86  -8.33376944E-02
          47          86  -8.42828676E-02
          48          86  -8.52128416E-02
          49          86  -8.61328542E-02
          50          86  -8.70480984E-02
          51          86  -8.79638270E-02
          52          86  -8.88852477E-02
          53          86  -8.98175389E-02
          54          86  -9.07658264E-02
          55          86  -9.17352214E-02
          56          86  -9.27307382E-02
          57          86  -9.37573612E-02
          58          86  -9.48199704E-02
          59          86  -9.59233269E-02
          60          86  -9.70720649E-02
          61          86  -9.82707441E-02
          62          86  -9.95237455E-02
          63          86 -0.100835271    
          64          86 -0.102209367    
          65          86 -0.103649825    
          66          86 -0.105160221    
          67          86 -0.106743872    
          68          86 -0.108403802    
          69          86 -0.110142671    
          70          86 -0.111962803    
          71          86 -0.113866091    
          72          86 -0.115853988    
          73          86 -0.117927410    
          74          86 -0.120086752    
          75          86 -0.122331746    
          76          86 -0.124661468    
          77          86 -0.127074197    
          78          86 -0.129567385    
          79          86 -0.132137552    
          80          86 -0.134780198    
          81          86 -0.137489706    
          82          86 -0.140259191    
          83          86 -0.143080473    
          84          86 -0.145943850    
          85          86 -0.148838088    
          86          86 -0.151750147    
          87          86 -0.154665172    
          88          86 -0.157566249    
          89          86 -0.160434395    
          90          86 -0.163248241    
          91          86 -0.165984154    
          92          86 -0.168615833    
          93          86 -0.171114489    
          94          86 -0.173448578    
          95          86 -0.175583974    
          96          86 -0.177483767    
          97          86 -0.179108530    
          98          86 -0.180416420    
          99          86 -0.181363344    
         100          86 -0.181903467    
         101          86 -0.181989536    
         102          86 -0.181573540    
         103          86 -0.180607513    
         104          86 -0.179044351    
         105          86 -0.176839054    
         106          86 -0.173949853    
         107          86 -0.170339838    
         108          86 -0.165978551    
         109          86 -0.160843775    
         110          86 -0.154923573    
         111          86 -0.148218349    
         112          86 -0.140742838    
         113          86 -0.132528320    
         114          86 -0.123624332    
         115          86 -0.114100426    
         116          86 -0.104047433    
         117          86  -9.35780630E-02
         118          86  -8.28269273E-02
         119          86  -7.19498619E-02
         120          86  -6.11221604E-02
         121          86  -5.05359694E-02
         122          86  -4.03969213E-02
         123          86  -3.09198666E-02
         124          86  -2.23242566E-02
         125          86  -1.48293404E-02
         126          86  -8.64959322E-03
         127          86  -3.99077171E-03
         128          86  -1.04713207E-03
         129          86   0.00000000    
         130          86   5.87820774E-04
           1          87   0.00000000    
           2          87  -1.99645277E-04
           3          87  -7.75053923E-04
           4          87  -1.70026219E-03
           5          87  -2.94634816E-03
