 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "vf"
 ZONE T="BIG ZONE", I=         128 , J=         130 , DATAPACKING=POINT
          93         105 -0.115720563    
          94         105 -0.128301352    
          95         105 -0.141424388    
          96         105 -0.155117601    
          97         105 -0.169408858    
          98         105 -0.184324995    
          99         105 -0.199890614    
         100         105 -0.216126546    
         101         105 -0.233047560    
         102         105 -0.250659585    
         103         105 -0.268956453    
         104         105 -0.287915498    
         105         105 -0.307492673    
         106         105 -0.327616304    
         107         105 -0.348180473    
         108         105 -0.369037122    
         109         105 -0.389987469    
         110         105 -0.410772979    
         111         105 -0.431066126    
         112         105 -0.450461209    
         113         105 -0.468466431    
         114         105 -0.484497219    
         115         105 -0.497873098    
         116         105 -0.507818401    
         117         105 -0.513468862    
         118         105 -0.513886511    
         119         105 -0.508083522    
         120         105 -0.495058447    
         121         105 -0.473844230    
         122         105 -0.443568021    
         123         105 -0.403518736    
         124         105 -0.353214800    
         125         105 -0.292459875    
         126         105 -0.221370742    
         127         105 -0.140364781    
         128         105  -5.00861928E-02
           1         106   1.80969872E-02
           2         106   5.14794923E-02
           3         106   8.20454881E-02
           4         106  0.109627463    
           5         106  0.134167418    
           6         106  0.155705318    
           7         106  0.174354509    
           8         106  0.190280125    
           9         106  0.203680396    
          10         106  0.214771718    
          11         106  0.223776907    
          12         106  0.230916694    
          13         106  0.236403659    
          14         106  0.240438342    
          15         106  0.243206680    
          16         106  0.244878873    
          17         106  0.245608941    
          18         106  0.245534971    
          19         106  0.244779781    
          20         106  0.243451849    
          21         106  0.241646290    
          22         106  0.239446104    
          23         106  0.236923188    
          24         106  0.234139577    
          25         106  0.231148407    
          26         106  0.227995038    
          27         106  0.224717826    
          28         106  0.221349075    
          29         106  0.217915803    
          30         106  0.214440301    
          31         106  0.210940823    
          32         106  0.207432181    
          33         106  0.203926072    
          34         106  0.200431541    
          35         106  0.196955368    
          36         106  0.193502456    
          37         106  0.190075874    
          38         106  0.186677277    
          39         106  0.183307141    
          40         106  0.179964781    
          41         106  0.176648572    
          42         106  0.173356146    
          43         106  0.170084432    
          44         106  0.166829780    
          45         106  0.163587987    
          46         106  0.160354480    
          47         106  0.157124251    
          48         106  0.153891996    
          49         106  0.150652155    
          50         106  0.147398934    
          51         106  0.144126311    
          52         106  0.140828088    
          53         106  0.137497932    
          54         106  0.134129390    
          55         106  0.130715817    
          56         106  0.127250552    
          57         106  0.123726822    
          58         106  0.120137759    
          59         106  0.116476402    
          60         106  0.112735711    
          61         106  0.108908653    
          62         106  0.104988031    
          63         106  0.100966655    
          64         106   9.68371779E-02
          65         106   9.25922543E-02
          66         106   8.82244259E-02
          67         106   8.37261453E-02
          68         106   7.90897161E-02
          69         106   7.43073821E-02
          70         106   6.93712384E-02
          71         106   6.42732084E-02
          72         106   5.90050817E-02
          73         106   5.35583794E-02
          74         106   4.79244664E-02
          75         106   4.20943983E-02
          76         106   3.60589474E-02
          77         106   2.98085548E-02
          78         106   2.33332273E-02
          79         106   1.66225452E-02
          80         106   9.66557488E-03
          81         106   2.45077349E-03
          82         106  -5.03405184E-03
          83         106  -1.28018931E-02
          84         106  -2.08665766E-02
          85         106  -2.92429253E-02
          86         106  -3.79468165E-02
          87         106  -4.69954088E-02
          88         106  -5.64071424E-02
          89         106  -6.62019700E-02
          90         106  -7.64014199E-02
          91         106  -8.70287269E-02
          92         106  -9.81089398E-02
          93         106 -0.109668843    
          94         106 -0.121737011    
          95         106 -0.134343639    
          96         106 -0.147520244    
          97         106 -0.161299154    
          98         106 -0.175712854    
          99         106 -0.190792829    
         100         106 -0.206568152    
         101         106 -0.223063484    
         102         106 -0.240296468    
         103         106 -0.258274406    
         104         106 -0.276990175    
         105         106 -0.296416879    
         106         106 -0.316501886    
         107         106 -0.337159544    
         108         106 -0.358262777    
         109         106 -0.379633754    
         110         106 -0.401033729    
         111         106 -0.422152191    
         112         106 -0.442596287    
         113         106 -0.461880267    
         114         106 -0.479416758    
         115         106 -0.494510740    
         116         106 -0.506357074    
         117         106 -0.514044642    
         118         106 -0.516568482    
         119         106 -0.512851894    
         120         106 -0.501782656    
         121         106 -0.482263297    
         122         106 -0.453276634    
         123         106 -0.413963020    
         124         106 -0.363702387    
         125         106 -0.302185863    
         126         106 -0.229459584    
         127         106 -0.145921722    
         128         106  -5.22466525E-02
           1         107   1.90431140E-02
           2         107   5.40355258E-02
           3         107   8.59091952E-02
           4         107  0.114481874    
           5         107  0.139701754    
           6         107  0.161631182    
           7         107  0.180415824    
           8         107  0.196258128    
           9         107  0.209394887    
          10         107  0.220079809    
          11         107  0.228570104    
          12         107  0.235117063    
          13         107  0.239959732    
          14         107  0.243320853    
          15         107  0.245404616    
          16         107  0.246395871    
          17         107  0.246460021    
          18         107  0.245743781    
          19         107  0.244376227    
          20         107  0.242470071    
          21         107  0.240123168    
          22         107  0.237419799    
          23         107  0.234432280    
          24         107  0.231222183    
          25         107  0.227841690    
          26         107  0.224334747    
          27         107  0.220738009    
          28         107  0.217081949    
          29         107  0.213391647    
          30         107  0.209687397    
          31         107  0.205985531    
          32         107  0.202298984    
          33         107  0.198637635    
          34         107  0.195008874    
          35         107  0.191417903    
          36         107  0.187868133    
          37         107  0.184361324    
          38         107  0.180897921    
          39         107  0.177477285    
          40         107  0.174097732    
          41         107  0.170756772    
          42         107  0.167451277    
          43         107  0.164177448    
          44         107  0.160931021    
          45         107  0.157707304    
          46         107  0.154501230    
          47         107  0.151307464    
          48         107  0.148120344    
          49         107  0.144934028    
          50         107  0.141742542    
          51         107  0.138539687    
          52         107  0.135319144    
          53         107  0.132074490    
          54         107  0.128799215    
          55         107  0.125486687    
          56         107  0.122130245    
          57         107  0.118723147    
          58         107  0.115258589    
          59         107  0.111729726    
          60         107  0.108129621    
          61         107  0.104451366    
          62         107  0.100687921    
          63         107   9.68322456E-02
          64         107   9.28772166E-02
          65         107   8.88156518E-02
          66         107   8.46403092E-02
          67         107   8.03438649E-02
          68         107   7.59188905E-02
          69         107   7.13578686E-02
          70         107   6.66531622E-02
          71         107   6.17969595E-02
          72         107   5.67813292E-02
          73         107   5.15981279E-02
          74         107   4.62390035E-02
          75         107   4.06953394E-02
          76         107   3.49582359E-02
          77         107   2.90184394E-02
          78         107   2.28663348E-02
          79         107   1.64918359E-02
          80         107   9.88433324E-03
          81         107   3.03264242E-03
          82         107  -4.07513138E-03
          83         107  -1.14516318E-02
          84         107  -1.91104412E-02
          85         107  -2.70661153E-02
          86         107  -3.53343785E-02
          87         107  -4.39322405E-02
          88         107  -5.28781712E-02
          89         107  -6.21922538E-02
          90         107  -7.18963444E-02
          91         107  -8.20142403E-02
          92         107  -9.25718248E-02
          93         107 -0.103597157    
          94         107 -0.115120530    
          95         107 -0.127174452    
          96         107 -0.139793530    
          97         107 -0.153014079    
          98         107 -0.166873574    
          99         107 -0.181409925    
         100         107 -0.196659938    
         101         107 -0.212657869    
         102         107 -0.229432806    
         103         107 -0.247005597    
         104         107 -0.265384883    
         105         107 -0.284561753    
         106         107 -0.304503709    
         107         107 -0.325147182    
         108         107 -0.346388519    
         109         107 -0.368074000    
         110         107 -0.389988422    
         111         107 -0.411843151    
         112         107 -0.433263183    
         113         107 -0.453774750    
         114         107 -0.472793639    
         115         107 -0.489615947    
         116         107 -0.503412485    
         117         107 -0.513228953    
         118         107 -0.517995000    
         119         107 -0.516543627    
         120         107 -0.507646143    
         121         107 -0.490063757    
         122         107 -0.462618470    
         123         107 -0.424280435    
         124         107 -0.374265879    
         125         107 -0.312128514    
         126         107 -0.237823501    
         127         107 -0.151718691    
         128         107  -5.45188151E-02
           1         108   2.01140456E-02
           2         108   5.69094531E-02
           3         108   9.02255625E-02
           4         108  0.119866140    
           5         108  0.145791024    
           6         108  0.168093234    
           7         108  0.186960265    
           8         108  0.202641249    
           9         108  0.215420142    
          10         108  0.225595221    
          11         108  0.233464047    
          12         108  0.239313155    
          13         108  0.243411437    
          14         108  0.246006176    
          15         108  0.247321397    
          16         108  0.247557312    
          17         108  0.246891007    
          18         108  0.245477721    
          19         108  0.243452266    
          20         108  0.240931019    
          21         108  0.238013744    
          22         108  0.234785289    
          23         108  0.231317505    
          24         108  0.227670744    
          25         108  0.223895475    
          26         108  0.220033482    
          27         108  0.216119125    
          28         108  0.212180465    
          29         108  0.208240062    
          30         108  0.204315856    
          31         108  0.200421870    
          32         108  0.196568757    
          33         108  0.192764372    
          34         108  0.189014152    
          35         108  0.185321555    
          36         108  0.181688309    
          37         108  0.178114772    
          38         108  0.174599990    
          39         108  0.171142176    
          40         108  0.167738572    
          41         108  0.164385766    
          42         108  0.161079764    
          43         108  0.157816052    
          44         108  0.154589772    
          45         108  0.151395634    
          46         108  0.148228183    
          47         108  0.145081609    
          48         108  0.141949967    
          49         108  0.138827205    
          50         108  0.135707051    
          51         108  0.132583186    
          52         108  0.129449189    
          53         108  0.126298562    
          54         108  0.123124748    
          55         108  0.119921118    
          56         108  0.116681054    
          57         108  0.113397866    
          58         108  0.110064827    
          59         108  0.106675185    
          60         108  0.103222191    
          61         108   9.96990278E-02
          62         108   9.60988626E-02
          63         108   9.24148113E-02
          64         108   8.86399895E-02
          65         108   8.47674012E-02
          66         108   8.07900801E-02
          67         108   7.67009109E-02
          68         108   7.24927634E-02
          69         108   6.81583807E-02
          70         108   6.36904016E-02
          71         108   5.90813607E-02
          72         108   5.43236248E-02
          73         108   4.94093709E-02
          74         108   4.43306006E-02
          75         108   3.90790552E-02
          76         108   3.36462073E-02
          77         108   2.80231815E-02
          78         108   2.22007353E-02
          79         108   1.61692165E-02
          80         108   9.91840195E-03
          81         108   3.43751069E-03
          82         108  -3.28492327E-03
          83         108  -1.02611538E-02
          84         108  -1.75043512E-02
          85         108  -2.50287112E-02
          86         108  -3.28496210E-02
          87         108  -4.09838073E-02
          88         108  -4.94495369E-02
          89         108  -5.82667924E-02
          90         108  -6.74574748E-02
          91         108  -7.70456493E-02
          92         108  -8.70576575E-02
          93         108  -9.75223854E-02
          94         108 -0.108471416    
          95         108 -0.119939074    
          96         108 -0.131962404    
          97         108 -0.144581139    
          98         108 -0.157837138    
          99         108 -0.171773970    
         100         108 -0.186435670    
         101         108 -0.201865450    
         102         108 -0.218103394    
         103         108 -0.235183716    
         104         108 -0.253130794    
         105         108 -0.271954209    
         106         108 -0.291642576    
         107         108 -0.312155873    
         108         108 -0.333416224    
         109         108 -0.355297029    
         110         108 -0.377610743    
         111         108 -0.400095403    
         112         108 -0.422399759    
         113         108 -0.444068342    
         114         108 -0.464527011    
         115         108 -0.483070165    
         116         108 -0.498851031    
         117         108 -0.510877550    
         118         108 -0.518017411    
         119         108 -0.519012988    
         120         108 -0.512514472    
         121         108 -0.497131288    
         122         108 -0.471506894    
         123         108 -0.434417039    
         124         108 -0.384884655    
         125         108 -0.322295308    
         126         108 -0.246487364    
         127         108 -0.157783210    
         128         108  -5.69170006E-02
           1         109   2.13310122E-02
           2         109   6.01514876E-02
           3         109   9.50602591E-02
           4         109  0.125848994    
           5         109  0.152496904    
           6         109  0.175138906    
           7         109  0.194016576    
           8         109  0.209437490    
           9         109  0.221743196    
          10         109  0.231285319    
          11         109  0.238408625    
          12         109  0.243440032    
          13         109  0.246681929    
          14         109  0.248408601    
          15         109  0.248865128    
          16         109  0.248267740    
          17         109  0.246805102    
          18         109  0.244640410    
          19         109  0.241913557    
          20         109  0.238743544    
          21         109  0.235231012    
          22         109  0.231460348    
          23         109  0.227501869    
          24         109  0.223413751    
          25         109  0.219243795    
          26         109  0.215030819    
          27         109  0.210806206    
          28         109  0.206594884    
          29         109  0.202416420    
          30         109  0.198285878    
          31         109  0.194214523    
          32         109  0.190210491    
          33         109  0.186279222    
          34         109  0.182424039    
          35         109  0.178646401    
          36         109  0.174946293    
          37         109  0.171322390    
          38         109  0.167772427    
          39         109  0.164293259    
          40         109  0.160881042    
          41         109  0.157531366    
          42         109  0.154239371    
          43         109  0.150999829    
          44         109  0.147807181    
          45         109  0.144655690    
          46         109  0.141539320    
          47         109  0.138451934    
          48         109  0.135387301    
          49         109  0.132339075    
          50         109  0.129300818    
          51         109  0.126266018    
          52         109  0.123228207    
          53         109  0.120180815    
          54         109  0.117117248    
          55         109  0.114030950    
          56         109  0.110915326    
          57         109  0.107763737    
          58         109  0.104569584    
          59         109  0.101326257    
          60         109   9.80271399E-02
          61         109   9.46655795E-02
          62         109   9.12349522E-02
          63         109   8.77285823E-02
          64         109   8.41397718E-02
          65         109   8.04618299E-02
          66         109   7.66880065E-02
          67         109   7.28114843E-02
          68         109   6.88253939E-02
          69         109   6.47227913E-02
          70         109   6.04966655E-02
          71         109   5.61398342E-02
          72         109   5.16450219E-02
          73         109   4.70047891E-02
          74         109   4.22114879E-02
          75         109   3.72572690E-02
          76         109   3.21340039E-02
          77         109   2.68332548E-02
          78         109   2.13461965E-02
          79         109   1.56636182E-02
          80         109   9.77580436E-03
          81         109   3.67241632E-03
          82         109  -2.65751267E-03
          83         109  -9.22575686E-03
          84         109  -1.60449725E-02
          85         109  -2.31288467E-02
          86         109  -3.04923113E-02
          87         109  -3.81516591E-02
          88         109  -4.61247340E-02
          89         109  -5.44312075E-02
          90         109  -6.30927533E-02
          91         109  -7.21333399E-02
          92         109  -8.15794766E-02
          93         109  -9.14604440E-02
          94         109 -0.101808600    
          95         109 -0.112659506    
          96         109 -0.124052115    
          97         109 -0.136028796    
          98         109 -0.148635074    
          99         109 -0.161919430    
         100         109 -0.175932258    
         101         109 -0.190725014    
         102         109 -0.206348121    
         103         109 -0.222848535    
         104         109 -0.240266249    
         105         109 -0.258629322    
         106         109 -0.277948111    
         107         109 -0.298207462    
         108         109 -0.319357246    
         109         109 -0.341300964    
         110         109 -0.363882840    
         111         109 -0.386872470    
         112         109 -0.409948647    
         113         109 -0.432681441    
         114         109 -0.454514712    
         115         109 -0.474749595    
         116         109 -0.492529780    
         117         109 -0.506833017    
         118         109 -0.516469836    
         119         109 -0.520094335    
         120         109 -0.516232252    
         121         109 -0.503331065    
         122         109 -0.479837596    
         123         109 -0.444306016    
         124         109 -0.395531386    
         125         109 -0.332693636    
         126         109 -0.255480617    
         127         109 -0.164148703    
         128         109  -5.94588295E-02
           1         110   2.27196924E-02
           2         110   6.38212711E-02
           3         110  0.100489542    
           4         110  0.132507727    
           5         110  0.159885511    
           6         110  0.182814792    
           7         110  0.201607034    
           8         110  0.216643155    
           9         110  0.228335023    
          10         110  0.237097919    
          11         110  0.243331730    
          12         110  0.247409463    
          13         110  0.249670744    
          14         110  0.250419050    
          15         110  0.249921694    
          16         110  0.248410925    
          17         110  0.246086478    
          18         110  0.243118584    
          19         110  0.239650905    
          20         110  0.235803798    
          21         110  0.231677324    
          22         110  0.227354035    
          23         110  0.222901449    
          24         110  0.218374357    
          25         110  0.213816836    
          26         110  0.209263861    
          27         110  0.204742923    
          28         110  0.200275183    
          29         110  0.195876598    
          30         110  0.191558868    
          31         110  0.187330112    
          32         110  0.183195546    
          33         110  0.179158032    
          34         110  0.175218463    
          35         110  0.171376139    
          36         110  0.167629167    
          37         110  0.163974494    
          38         110  0.160408363    
          39         110  0.156926289    
          40         110  0.153523266    
          41         110  0.150193885    
          42         110  0.146932423    
          43         110  0.143732876    
          44         110  0.140589058    
          45         110  0.137494668    
          46         110  0.134443253    
          47         110  0.131428286    
          48         110  0.128443256    
          49         110  0.125481576    
          50         110  0.122536629    
          51         110  0.119601831    
          52         110  0.116670564    
          53         110  0.113736257    
          54         110  0.110792339    
          55         110  0.107832283    
          56         110  0.104849569    
          57         110  0.101837665    
          58         110   9.87900868E-02
          59         110   9.57004055E-02
          60         110   9.25621465E-02
          61         110   8.93688574E-02
          62         110   8.61141384E-02
          63         110   8.27915370E-02
          64         110   7.93946087E-02
          65         110   7.59169310E-02
          66         110   7.23520145E-02
          67         110   6.86933547E-02
          68         110   6.49344027E-02
          69         110   6.10685237E-02
          70         110   5.70890196E-02
          71         110   5.29891290E-02
          72         110   4.87619117E-02
          73         110   4.44003269E-02
          74         110   3.98971252E-02
          75         110   3.52448523E-02
          76         110   3.04358583E-02
          77         110   2.54621617E-02
          78         110   2.03154292E-02
          79         110   1.49869202E-02
          80         110   9.46740806E-03
          81         110   3.74712888E-03
          82         110  -2.18432024E-03
          83         110  -8.33814126E-03
          84         110  -1.47264032E-02
          85         110  -2.13622190E-02
          86         110  -2.82598864E-02
          87         110  -3.54351103E-02
          88         110  -4.29051593E-02
          89         110  -5.06891534E-02
          90         110  -5.88082932E-02
          91         110  -6.72861710E-02
          92         110  -7.61490464E-02
          93         110  -8.54262263E-02
          94         110  -9.51503143E-02
          95         110 -0.105357558    
          96         110 -0.116088130    
          97         110 -0.127386302    
          98         110 -0.139300480    
          99         110 -0.151883051    
         100         110 -0.165189937    
         101         110 -0.179279745    
         102         110 -0.194212317    
         103         110 -0.210046604    
         104         110 -0.226837441    
         105         110 -0.244631216    
         106         110 -0.263460159    
         107         110 -0.283334792    
         108         110 -0.304234385    
         109         110 -0.326095372    
         110         110 -0.348797500    
         111         110 -0.372147202    
         112         110 -0.395859748    
         113         110 -0.419538736    
         114         110 -0.442655027    
         115         110 -0.464526206    
         116         110 -0.484296799    
         117         110 -0.500923455    
         118         110 -0.513167739    
         119         110 -0.519599378    
         120         110 -0.518618822    
         121         110 -0.508503020    
         122         110 -0.487483710    
         123         110 -0.453863531    
         124         110 -0.406169534    
         125         110 -0.343329549    
         126         110 -0.264837801    
         127         110 -0.170855969    
         128         110  -6.21661097E-02
           1         111   2.43114382E-02
           2         111   6.79901466E-02
           3         111  0.106602259    
           4         111  0.139929011    
           5         111  0.168026477    
           6         111  0.191163838    
           7         111  0.209743142    
           8         111  0.224237323    
           9         111  0.235144138    
          10         111  0.242954642    
          11         111  0.248132795    
          12         111  0.251103759    
          13         111  0.252248108    
          14         111  0.251900494    
          15         111  0.250350773    
          16         111  0.247846812    
          17         111  0.244598225    
          18         111  0.240780592    
          19         111  0.236539632    
          20         111  0.231995106    
          21         111  0.227244750    
          22         111  0.222367480    
          23         111  0.217426524    
          24         111  0.212471843    
          25         111  0.207542598    
          26         111  0.202668875    
          27         111  0.197873384    
          28         111  0.193172798    
          29         111  0.188578874    
          30         111  0.184099406    
          31         111  0.179738984    
          32         111  0.175499618    
          33         111  0.171381280    
          34         111  0.167382285    
          35         111  0.163499638    
          36         111  0.159729436    
          37         111  0.156066880    
          38         111  0.152506590    
          39         111  0.149042740    
          40         111  0.145669177    
          41         111  0.142379448    
          42         111  0.139166996    
          43         111  0.136025056    
          44         111  0.132946834    
          45         111  0.129925489    
          46         111  0.126954168    
          47         111  0.124026015    
          48         111  0.121134229    
          49         111  0.118272029    
          50         111  0.115432687    
          51         111  0.112609461    
          52         111  0.109795749    
          53         111  0.106984951    
          54         111  0.104170546    
          55         111  0.101346061    
          56         111   9.85051021E-02
          57         111   9.56412479E-02
          58         111   9.27481875E-02
          59         111   8.98196474E-02
          60         111   8.68493542E-02
          61         111   8.38310942E-02
          62         111   8.07586759E-02
          63         111   7.76259378E-02
          64         111   7.44266659E-02
          65         111   7.11547583E-02
          66         111   6.78040087E-02
          67         111   6.43682554E-02
          68         111   6.08412437E-02
          69         111   5.72166964E-02
          70         111   5.34882993E-02
          71         111   4.96496484E-02
          72         111   4.56942245E-02
          73         111   4.16153818E-02
          74         111   3.74063104E-02
          75         111   3.30599882E-02
          76         111   2.85692457E-02
          77         111   2.39265896E-02
          78         111   1.91242192E-02
          79         111   1.41538950E-02
          80         111   9.00697429E-03
          81         111   3.67428758E-03
          82         111  -1.85395766E-03
          83         111  -7.58833764E-03
          84         111  -1.35402335E-02
          85         111  -1.97220836E-02
          86         111  -2.61474513E-02
          87         111  -3.28312777E-02
          88         111  -3.97901163E-02
          89         111  -4.70423549E-02
          90         111  -5.46084680E-02
          91         111  -6.25113919E-02
          92         111  -7.07767904E-02
          93         111  -7.94335455E-02
          94         111  -8.85140672E-02
          95         111  -9.80547071E-02
          96         111 -0.108096160    
          97         111 -0.118683800    
          98         111 -0.129867971    
          99         111 -0.141704053    
         100         111 -0.154252276    
         101         111 -0.167577311    
         102         111 -0.181747183    
         103         111 -0.196831629    
         104         111 -0.212899342    
         105         111 -0.230014235    
         106         111 -0.248230115    
         107         111 -0.267583489    
         108         111 -0.288084269    
         109         111 -0.309704006    
         110         111 -0.332361460    
         111         111 -0.355905116    
         112         111 -0.380093545    
         113         111 -0.404572219    
         114         111 -0.428849250    
         115         111 -0.452269942    
         116         111 -0.473991722    
         117         111 -0.492962539    
         118         111 -0.507905304    
         119         111 -0.517313302    
         120         111 -0.519463480    
         121         111 -0.512456000    
         122         111 -0.494289488    
         123         111 -0.462983042    
         124         111 -0.416748941    
         125         111 -0.354206264    
         126         111 -0.274599224    
         127         111 -0.177954912    
         128         111  -6.50660396E-02
           1         112   2.61449795E-02
           2         112   7.27441907E-02
           3         112  0.113502264    
           4         112  0.148209423    
           5         112  0.176991031    
           6         112  0.200221106    
           7         112  0.218419328    
           8         112  0.232174143    
           9         112  0.242088124    
          10         112  0.248742267    
          11         112  0.252674460    
          12         112  0.254368246    
          13         112  0.254248619    
          14         112  0.252682447    
          15         112  0.249981835    
          16         112  0.246408716    
          17         112  0.242180511    
          18         112  0.237475798    
          19         112  0.232439652    
          20         112  0.227188870    
          21         112  0.221816480    
          22         112  0.216395766    
          23         112  0.210983709    
          24         112  0.205623940    
          25         112  0.200349316    
          26         112  0.195183903    
          27         112  0.190144762    
          28         112  0.185243279    
          29         112  0.180486411    
          30         112  0.175877616    
          31         112  0.171417609    
          32         112  0.167104855    
          33         112  0.162936285    
          34         112  0.158907458    
          35         112  0.155013040    
          36         112  0.151246980    
          37         112  0.147602707    
          38         112  0.144073263    
          39         112  0.140651450    
          40         112  0.137329966    
          41         112  0.134101391    
          42         112  0.130958319    
          43         112  0.127893254    
          44         112  0.124898888    
          45         112  0.121967860    
          46         112  0.119092971    
          47         112  0.116267048    
          48         112  0.113483049    
          49         112  0.110734060    
          50         112  0.108013250    
          51         112  0.105313830    
          52         112  0.102629177    
          53         112   9.99527574E-02
          54         112   9.72780809E-02
          55         112   9.45988074E-02
          56         112   9.19086561E-02
          57         112   8.92014056E-02
          58         112   8.64709020E-02
          59         112   8.37110803E-02
          60         112   8.09158906E-02
          61         112   7.80793726E-02
          62         112   7.51955807E-02
          63         112   7.22586438E-02
          64         112   6.92626536E-02
          65         112   6.62018210E-02
          66         112   6.30702451E-02
          67         112   5.98620661E-02
          68         112   5.65714575E-02
          69         112   5.31924814E-02
          70         112   4.97192182E-02
          71         112   4.61456142E-02
          72         112   4.24656197E-02
          73         112   3.86729799E-02
          74         112   3.47613506E-02
          75         112   3.07242572E-02
          76         112   2.65549682E-02
          77         112   2.22464614E-02
          78         112   1.77914854E-02
          79         112   1.31824119E-02
          80         112   8.41123331E-03
          81         112   3.46936961E-03
          82         112  -1.65235670E-03
          83         112  -6.96375780E-03
          84         112  -1.24755241E-02
          85         112  -1.81992631E-02
          86         112  -2.41477322E-02
          87         112  -3.03350575E-02
          88         112  -3.67768966E-02
          89         112  -4.34906855E-02
          90         112  -5.04959710E-02
          91         112  -5.78147583E-02
          92         112  -6.54718652E-02
          93         112  -7.34952763E-02
          94         112  -8.19167644E-02
          95         112  -9.07721743E-02
          96         112 -0.100102082    
          97         112 -0.109952144    
          98         112 -0.120373711    
          99         112 -0.131423995    
         100         112 -0.143166333    
         101         112 -0.155670092    
         102         112 -0.169009998    
         103         112 -0.183265001    
         104         112 -0.198516309    
         105         112 -0.214844033    
         106         112 -0.232322603    
         107         112 -0.251014173    
         108         112 -0.270959795    
         109         112 -0.292167693    
         110         112 -0.314598799    
         111         112 -0.338148475    
         112         112 -0.362625211    
         113         112 -0.387725383    
         114         112 -0.413005382    
         115         112 -0.437851280    
         116         112 -0.461447895    
         117         112 -0.482749373    
         118         112 -0.500454426    
         119         112 -0.512991309    
         120         112 -0.518519878    
         121         112 -0.514960408    
         122         112 -0.500062346    
         123         112 -0.471527457    
         124         112 -0.427200139    
         125         112 -0.365321040    
         126         112 -0.284811199    
         127         112 -0.185506791    
         128         112  -6.81929216E-02
           1         113   2.82687955E-02
           2         113   7.81881660E-02
           3         113  0.121311210    
           4         113  0.157455429    
           5         113  0.186848447    
           6         113  0.210006997    
           7         113  0.227603659    
           8         113  0.240372017    
           9         113  0.249042258    
          10         113  0.254301608    
          11         113  0.256772369    
          12         113  0.257002562    
          13         113  0.255463988    
          14         113  0.252555788    
          15         113  0.248610452    
          16         113  0.243901253    
          17         113  0.238650054    
          18         113  0.233034894    
          19         113  0.227196887    
          20         113  0.221246585    
          21         113  0.215269566    
          22         113  0.209330887    
          23         113  0.203479275    
          24         113  0.197750270    
          25         113  0.192168981    
          26         113  0.186752260    
          27         113  0.181510642    
          28         113  0.176449522    
          29         113  0.171570525    
          30         113  0.166872352    
          31         113  0.162351489    
          32         113  0.158002779    
          33         113  0.153819844    
          34         113  0.149795517    
          35         113  0.145922005    
          36         113  0.142191142    
          37         113  0.138594583    
          38         113  0.135123849    
          39         113  0.131770402    
          40         113  0.128525868    
          41         113  0.125381872    
          42         113  0.122330233    
          43         113  0.119362868    
          44         113  0.116471894    
          45         113  0.113649584    
          46         113  0.110888414    
          47         113  0.108180955    
          48         113  0.105520025    
          49         113  0.102898590    
          50         113  0.100309744    
          51         113   9.77467597E-02
          52         113   9.52030346E-02
          53         113   9.26720724E-02
          54         113   9.01475474E-02
          55         113   8.76232609E-02
          56         113   8.50930735E-02
          57         113   8.25509652E-02
          58         113   7.99910203E-02
          59         113   7.74073973E-02
          60         113   7.47942924E-02
          61         113   7.21460432E-02
          62         113   6.94570020E-02
          63         113   6.67215586E-02
          64         113   6.39341697E-02
          65         113   6.10893108E-02
          66         113   5.81815057E-02
          67         113   5.52052259E-02
          68         113   5.21549657E-02
          69         113   4.90252711E-02
          70         113   4.58105430E-02
          71         113   4.25052010E-02
          72         113   3.91035639E-02
          73         113   3.55998948E-02
          74         113   3.19883041E-02
          75         113   2.82627940E-02
          76         113   2.44171433E-02
          77         113   2.04448905E-02
          78         113   1.63393281E-02
          79         113   1.20934639E-02
          80         113   7.69982859E-03
          81         113   3.15057416E-03
          82         113  -1.56277721E-03
          83         113  -6.44929567E-03
          84         113  -1.15188584E-02
          85         113  -1.67822875E-02
          86         113  -2.22514383E-02
          87         113  -2.79394407E-02
          88         113  -3.38609256E-02
          89         113  -4.00322787E-02
          90         113  -4.64719459E-02
          91         113  -5.32007217E-02
          92         113  -6.02422506E-02
          93         113  -6.76233992E-02
          94         113  -7.53747150E-02
          95         113  -8.35310295E-02
          96         113  -9.21321064E-02
          97         113 -0.101223148    
          98         113 -0.110855415    
          99         113 -0.121086918    
         100         113 -0.131982699    
         101         113 -0.143615261    
         102         113 -0.156064332    
         103         113 -0.169416323    
         104         113 -0.183762908    
         105         113 -0.199198589    
         106         113 -0.215816870    
         107         113 -0.233704418    
         108         113 -0.252932906    
         109         113 -0.273548126    
         110         113 -0.295555353    
         111         113 -0.318900943    
         112         113 -0.343449950    
         113         113 -0.368958652    
         114         113 -0.395043522    
         115         113 -0.421146095    
         116         113 -0.446495324    
         117         113 -0.470070064    
         118         113 -0.490563363    
         119         113 -0.506355107    
         120         113 -0.515499592    
         121         113 -0.515739620    
         122         113 -0.504562497    
         123         113 -0.479318976    
         124         113 -0.437425733    
         125         113 -0.376660794    
         126         113 -0.295525908    
         127         113 -0.193587124    
         128         113  -7.15903938E-02
           1         114   3.07445098E-02
           2         114   8.44508111E-02
           3         114  0.130171791    
           4         114  0.167782158    
           5         114  0.197660074    
           6         114  0.220516875    
           7         114  0.237224460    
           8         114  0.248698637    
           9         114  0.255824357    
          10         114  0.259413242    
          11         114  0.260182858    
          12         114  0.258750468    
