  Lift and Drag around the body
 
 Time, Drag, Drag Coefficient, Lift, Lift Coefficient
 
   101.2643      0.7101122       1.420224     -0.1802946     -0.3605893    
   101.2693      0.7093763       1.418753     -0.1782872     -0.3565745    
   101.2743      0.7087035       1.417407     -0.1764347     -0.3528694    
   101.2793      0.7080284       1.416057     -0.1745545     -0.3491090    
   101.2843      0.7074119       1.414824     -0.1728109     -0.3456218    
   101.2893      0.7067950       1.413590     -0.1710336     -0.3420672    
   101.2943      0.7061980       1.412396     -0.1692774     -0.3385547    
   101.2993      0.7056564       1.411313     -0.1676435     -0.3352871    
   101.3043      0.7051167       1.410233     -0.1659652     -0.3319305    
   101.3093      0.7046307       1.409261     -0.1643961     -0.3287922    
   101.3143      0.7041338       1.408268     -0.1627240     -0.3254479    
   101.3193      0.7036138       1.407228     -0.1609108     -0.3218217    
   101.3243      0.7031345       1.406269     -0.1591685     -0.3183371    
   101.3293      0.7026944       1.405389     -0.1574882     -0.3149764    
   101.3343      0.7022952       1.404590     -0.1558658     -0.3117317    
   101.3393      0.7019041       1.403808     -0.1541491     -0.3082982    
   101.3443      0.7015538       1.403108     -0.1524501     -0.3049002    
   101.3493      0.7012464       1.402493     -0.1507676     -0.3015352    
   101.3543      0.7009930       1.401986     -0.1491488     -0.2982975    
   101.3593      0.7007707       1.401541     -0.1474450     -0.2948900    
   101.3643      0.7005995       1.401199     -0.1458059     -0.2916119    
   101.3692      0.7004648       1.400930     -0.1441334     -0.2882668    
   101.3742      0.7003702       1.400740     -0.1425184     -0.2850369    
   101.3792      0.7003096       1.400619     -0.1409058     -0.2818116    
   101.3842      0.7002814       1.400563     -0.1392948     -0.2785896    
   101.3892      0.7002845       1.400569     -0.1376762     -0.2753524    
   101.3942      0.7003179       1.400636     -0.1360475     -0.2720949    
   101.3992      0.7003820       1.400764     -0.1344001     -0.2688002    
   101.4042      0.7004704       1.400941     -0.1328219     -0.2656437    
   101.4092      0.7005926       1.401185     -0.1311088     -0.2622176    
   101.4142      0.7007372       1.401474     -0.1294091     -0.2588181    
   101.4192      0.7008938       1.401788     -0.1277649     -0.2555298    
   101.4242      0.7010683       1.402137     -0.1260593     -0.2521186    
   101.4292      0.7012706       1.402541     -0.1241823     -0.2483646    
   101.4342      0.7014635       1.402927     -0.1224172     -0.2448344    
   101.4392      0.7016692       1.403338     -0.1205179     -0.2410358    
   101.4442      0.7018612       1.403722     -0.1186723     -0.2373445    
   101.4492      0.7020490       1.404098     -0.1167443     -0.2334886    
   101.4542      0.7022293       1.404459     -0.1147366     -0.2294733    
   101.4592      0.7024057       1.404811     -0.1125814     -0.2251628    
   101.4642      0.7025489       1.405098     -0.1105696     -0.2211392    
   101.4692      0.7026793       1.405359     -0.1083951     -0.2167901    
   101.4742      0.7027944       1.405589     -0.1060638     -0.2121275    
   101.4792      0.7028911       1.405782     -0.1035832     -0.2071665    
   101.4842      0.7029583       1.405917     -0.1011233     -0.2022467    
   101.4892      0.7029960       1.405992     -9.8684877E-02 -0.1973698    
   101.4942      0.7030073       1.406015     -9.6095264E-02 -0.1921905    
   101.4992      0.7029934       1.405987     -9.3545347E-02 -0.1870907    
   101.5042      0.7029535       1.405907     -9.0853810E-02 -0.1817076    
   101.5092      0.7028922       1.405784     -8.8217705E-02 -0.1764354    
   101.5142      0.7028067       1.405613     -8.5450262E-02 -0.1709005    
   101.5192      0.7027037       1.405407     -8.2753658E-02 -0.1655073    
   101.5242      0.7025754       1.405151     -7.9937488E-02 -0.1598750    
   101.5292      0.7024233       1.404847     -7.7107191E-02 -0.1542144    
